"db","database_role","analysis_set","variant","stratum","outcome","method","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"MIMIC","primary","primary","pooled","Overall","aki2_rrt_7d","dr",4202,0.0875773441218467,0.0506901475487863,1.97805759891477,1.65617752416275,2.36249544963634,5.16347004384716e-14,0.0403743955318633,0.0297061714678835,0.0510426195958432,1.30772153457694e-13
"MIMIC","primary","primary","pooled","Overall","death_48h_all","psm",5428,0.00571112748710391,0.00350036845983788,1.63520669310361,0.922572381455102,2.89831018456624,0.0921763745462676,0.00221075902726602,-0.000336545843485301,0.00475806389801735,0.088962629460569
"MIMIC","primary","primary","pooled","Overall","death_48h_all","dr",5428,0.00571112748710391,0.00350036845983788,3.55633617244709,1.86139418292675,6.79465267886965,0.000122511333421173,0.00434908276962066,0.00141244743669686,0.00728571810254445,0.00370693527001856
"MIMIC","primary","primary","pooled","Overall","death_48h_never","psm",4097,0.004149377593361,0.00390529655845741,1.06276041661877,0.536177844068531,2.10650200418827,0.861565757949264,0.000244081034903595,-0.00249890115751918,0.00298706322732637,0.861548911017577
"MIMIC","primary","primary","pooled","Overall","death_48h_never","dr",4097,0.004149377593361,0.00390529655845741,1.4910484168968,0.768462783300371,2.89308139553904,0.237505249936119,0.00073923298476811,-0.00200338415988659,0.00348185012942281,0.597312532366287
"MIMIC","primary","primary","pooled","Overall","death_48h_censored","psm",4690,0.00554371002132196,0.00341151385927505,1.62848413279138,0.872392506830086,3.03987087233181,0.125691826998955,0.00213219616204693,-0.000570046339273453,0.00483443866336732,0.122009882817504
"MIMIC","primary","primary","pooled","Overall","death_48h_censored","dr",4690,0.00554371002132196,0.00341151385927505,3.33977540856579,1.65991319803214,6.71968859147825,0.000723035823355244,0.00387741717003407,0.00081219218683552,0.00694264215323262,0.0131799918738997
"MIMIC","primary","primary","pooled","Overall","death_7d_all","psm",5428,0.012343404568902,0.0158437730287399,0.776308654670109,0.56278367685432,1.07084684951109,0.122854534833641,-0.00350036845983788,-0.00793514688921366,0.00093440996953791,0.121885878103688
"MIMIC","primary","primary","pooled","Overall","death_7d_all","dr",5428,0.012343404568902,0.0158437730287399,1.40962218275934,0.990001815922837,2.00710207412597,0.0568756705797551,0.00289522434801813,-0.00154626340112713,0.0073367120971634,0.201402353055538
"MIMIC","primary","primary","pooled","Overall","death_7d_never","psm",4097,0.0107395655357579,0.00976324139614352,1.10108561541717,0.715942411474683,1.69341767305189,0.661043915266367,0.000976324139614326,-0.00338622272722068,0.00533887100644933,0.66093268766529
"MIMIC","primary","primary","pooled","Overall","death_7d_never","dr",4097,0.0107395655357579,0.00976324139614352,1.36476446077312,0.868920904628293,2.14355762816653,0.177002026414733,0.00201737274758585,-0.00229271592901827,0.00632746142418998,0.358963106350936
"MIMIC","primary","primary","pooled","Overall","death_7d_censored","psm",4202,0.0116611137553546,0.00951927653498334,1.22765470708156,0.806693850309896,1.86828755325275,0.33839089324052,0.00214183722037127,-0.00223551049045406,0.0065191849311966,0.337572013073354
"MIMIC","primary","primary","pooled","Overall","death_7d_censored","dr",4202,0.0116611137553546,0.00951927653498334,1.70431861113038,1.08588970539052,2.6749511610857,0.0204337497471091,0.00396196974291977,-0.000449649963003624,0.00837358944884317,0.0784053988557953
"MIMIC","primary","primary","pooled","Overall","hosp_mort_descriptive","psm",5428,0.0241341193809875,0.0532424465733235,0.43976645413625,0.356468754490258,0.542528711836526,1.75323114550079e-14,-0.0291083271923361,-0.036343896529044,-0.0218727578556281,3.44738258069097e-15
"MIMIC","primary","primary","pooled","Overall","hosp_mort_descriptive","dr",5428,0.0241341193809875,0.0532424465733235,0.79460302844239,0.632365419842018,0.99846378849678,0.048473410522719,-0.0108660388374532,-0.0173423806355176,-0.00438969703938884,0.00101044198417305
